[38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 20]
[73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 40]
[95, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 60]
[110, 0, 0, 20, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 80]
[114, 0, 0, 20, 0, 0, 0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 100]
[125, 0, 0, 20, 0, 0, 0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 40, 0, 20, 0, 120]
[134, 0, 0, 20, 0, 0, 0, 20, 0, 0, 20, 0, 0, 0, 0, 0, 0, 60, 0, 20, 0, 140]
[150, 0, 0, 20, 0, 0, 0, 20, 0, 0, 20, 0, 0, 20, 0, 0, 0, 60, 0, 20, 0, 160]
[161, 0, 0, 20, 0, 0, 0, 20, 0, 0, 40, 0, 0, 20, 0, 0, 0, 60, 0, 20, 0, 180]
[162, 0, 0, 20, 0, 0, 0, 20, 0, 0, 40, 0, 0, 20, 0, 20, 0, 60, 0, 20, 0, 200]
[166, 0, 0, 40, 0, 0, 0, 20, 0, 0, 40, 0, 0, 20, 0, 20, 0, 60, 0, 20, 0, 220]
[168, 0, 0, 40, 0, 0, 0, 20, 0, 0, 40, 0, 0, 20, 0, 20, 0, 60, 0, 20, 20, 240]
[169, 0, 40, 40, 0, 0, 0, 20, 0, 0, 40, 0, 0, 20, 0, 20, 0, 60, 0, 20, 20, 260]
[175, 0, 40, 40, 0, 0, 0, 40, 0, 0, 40, 0, 0, 20, 0, 20, 0, 60, 0, 20, 20, 280]
[181, 0, 40, 40, 0, 0, 0, 40, 0, 0, 40, 0, 0, 20, 60, 20, 0, 60, 0, 20, 20, 300]
[202, 0, 40, 60, 0, 0, 0, 40, 0, 0, 40, 0, 0, 20, 60, 20, 0, 60, 0, 20, 20, 320]
[204, 0, 60, 60, 0, 0, 0, 40, 0, 0, 40, 0, 0, 20, 60, 20, 0, 60, 0, 20, 20, 340]
[221, 0, 60, 60, 0, 0, 0, 40, 0, 0, 40, 0, 0, 20, 60, 20, 0, 60, 0, 20, 40, 360]
[226, 0, 60, 60, 0, 0, 0, 40, 0, 0, 40, 0, 0, 20, 60, 20, 0, 60, 0, 40, 40, 380]
[268, 0, 60, 60, 0, 0, 0, 40, 0, 0, 40, 20, 0, 20, 60, 20, 0, 60, 0, 40, 40, 400]
[276, 0, 60, 60, 0, 20, 0, 40, 0, 0, 40, 20, 0, 20, 60, 20, 0, 60, 0, 40, 40, 420]
[281, 0, 60, 60, 0, 20, 20, 40, 0, 0, 40, 20, 0, 20, 60, 20, 0, 60, 0, 40, 40, 440]
[289, 0, 60, 60, 0, 20, 20, 40, 0, 0, 40, 20, 0, 20, 60, 20, 0, 60, 20, 40, 40, 460]
[301, 0, 60, 60, 0, 20, 20, 40, 0, 0, 40, 20, 0, 20, 60, 20, 60, 60, 20, 40, 40, 480]
[324, 0, 60, 60, 0, 20, 20, 40, 0, 0, 40, 20, 0, 20, 100, 20, 60, 60, 20, 40, 40, 500]
[331, 0, 60, 60, 0, 20, 20, 40, 0, 60, 40, 20, 0, 20, 100, 20, 60, 60, 20, 40, 40, 520]
[340, 0, 60, 60, 0, 20, 20, 40, 0, 60, 40, 20, 0, 20, 100, 20, 60, 60, 20, 40, 60, 540]
[349, 0, 120, 60, 0, 20, 20, 40, 0, 60, 40, 20, 0, 20, 100, 20, 60, 60, 20, 40, 60, 560]
[357, 0, 120, 60, 0, 20, 20, 40, 0, 60, 40, 20, 0, 20, 100, 20, 60, 80, 20, 40, 60, 580]
[358, 0, 120, 60, 20, 20, 20, 40, 0, 60, 40, 20, 0, 20, 100, 20, 60, 80, 20, 40, 60, 600]
[369, 0, 120, 60, 20, 20, 20, 40, 0, 60, 40, 20, 0, 20, 100, 20, 60, 80, 40, 40, 60, 620]
[375, 0, 120, 60, 20, 20, 20, 80, 0, 60, 40, 20, 0, 20, 100, 20, 60, 80, 40, 40, 60, 640]
[397, 0, 140, 60, 20, 20, 20, 80, 0, 60, 40, 20, 0, 20, 100, 20, 60, 80, 40, 40, 60, 660]
[397, 0, 140, 60, 20, 20, 20, 80, 0, 60, 100, 20, 0, 20, 100, 20, 60, 80, 40, 40, 60, 680]
[416, 0, 140, 60, 20, 20, 20, 80, 0, 60, 100, 40, 0, 20, 100, 20, 60, 80, 40, 40, 60, 700]
[436, 0, 140, 60, 20, 20, 40, 80, 0, 60, 100, 40, 0, 20, 100, 20, 60, 80, 40, 40, 60, 720]
[439, 0, 160, 60, 20, 20, 40, 80, 0, 60, 100, 40, 0, 20, 100, 20, 60, 80, 40, 40, 60, 740]
[446, 0, 160, 160, 20, 20, 40, 80, 0, 60, 100, 40, 0, 20, 100, 20, 60, 80, 40, 40, 60, 760]
[466, 0, 160, 160, 20, 20, 40, 80, 0, 60, 100, 40, 0, 20, 100, 20, 80, 80, 40, 40, 60, 780]
[478, 0, 160, 160, 20, 20, 40, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 40, 40, 60, 800]
[495, 0, 160, 160, 20, 20, 40, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 40, 60, 820]
[498, 0, 180, 160, 20, 20, 40, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 40, 60, 840]
[506, 0, 180, 180, 20, 20, 40, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 40, 60, 860]
[509, 0, 180, 180, 40, 20, 40, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 40, 60, 880]
[553, 0, 180, 200, 40, 20, 40, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 40, 60, 900]
[563, 0, 180, 200, 40, 20, 60, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 40, 60, 920]
[587, 0, 180, 220, 40, 20, 60, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 40, 60, 940]
[591, 0, 180, 220, 40, 20, 60, 80, 0, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 80, 60, 960]
[614, 0, 180, 220, 40, 20, 60, 80, 20, 60, 100, 40, 0, 60, 100, 20, 80, 80, 60, 80, 60, 980]
[615, 0, 180, 220, 40, 20, 60, 80, 20, 60, 100, 40, 0, 60, 100, 20, 100, 80, 60, 80, 60, 1000]
[621, 0, 180, 220, 40, 20, 60, 80, 20, 60, 100, 40, 0, 60, 100, 60, 100, 80, 60, 80, 60, 1020]
[634, 0, 180, 220, 40, 20, 60, 80, 20, 60, 100, 40, 0, 60, 100, 60, 100, 120, 60, 80, 60, 1040]
