[111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20]
[134, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 40]
[140, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 60]
[168, 0, 0, 40, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 80]
[177, 0, 0, 40, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 100]
[184, 0, 0, 40, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 20, 0, 20, 0, 20, 0, 140]
[187, 0, 0, 40, 0, 20, 0, 0, 0, 20, 0, 20, 0, 0, 0, 20, 0, 20, 0, 20, 0, 160]
[199, 0, 0, 40, 0, 20, 0, 0, 0, 20, 0, 20, 0, 0, 0, 40, 0, 20, 0, 20, 0, 180]
[210, 0, 0, 40, 0, 20, 0, 0, 0, 20, 0, 20, 0, 0, 0, 40, 0, 20, 0, 20, 20, 200]
[215, 0, 0, 60, 0, 20, 0, 0, 0, 20, 0, 20, 0, 0, 0, 40, 0, 20, 0, 20, 20, 220]
[249, 0, 0, 80, 0, 20, 0, 0, 0, 20, 0, 20, 0, 0, 0, 40, 0, 20, 0, 20, 20, 240]
[258, 0, 0, 80, 0, 20, 0, 0, 0, 20, 20, 20, 0, 0, 0, 40, 0, 20, 0, 20, 20, 260]
[268, 0, 0, 80, 0, 20, 20, 0, 0, 20, 20, 20, 0, 0, 0, 40, 0, 20, 0, 20, 20, 280]
[273, 0, 0, 80, 0, 20, 20, 0, 0, 20, 20, 20, 0, 20, 0, 40, 0, 20, 0, 20, 20, 300]
[334, 0, 0, 80, 0, 20, 20, 0, 0, 20, 20, 20, 0, 20, 0, 40, 0, 20, 0, 20, 60, 320]
[340, 0, 0, 80, 0, 20, 20, 0, 20, 20, 20, 20, 0, 20, 0, 40, 0, 20, 0, 20, 60, 340]
[345, 0, 120, 80, 0, 20, 20, 0, 20, 20, 20, 20, 0, 20, 0, 40, 0, 20, 0, 20, 60, 360]
[373, 0, 120, 80, 0, 20, 20, 0, 20, 20, 20, 40, 0, 20, 0, 40, 0, 20, 0, 20, 60, 380]
[383, 0, 120, 80, 0, 20, 20, 0, 20, 20, 20, 40, 0, 20, 0, 40, 0, 20, 0, 80, 60, 400]
[387, 0, 120, 80, 0, 20, 20, 0, 20, 20, 20, 40, 0, 20, 0, 40, 0, 20, 0, 80, 80, 420]
[391, 0, 140, 80, 0, 20, 20, 0, 20, 20, 20, 40, 0, 20, 0, 40, 0, 20, 0, 80, 80, 440]
[406, 0, 140, 140, 0, 20, 20, 0, 20, 20, 20, 40, 0, 20, 0, 40, 0, 20, 0, 80, 80, 460]
[416, 0, 140, 140, 0, 20, 20, 0, 20, 20, 20, 40, 0, 20, 0, 60, 0, 20, 0, 80, 80, 480]
