[34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 20]
[43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 0, 0, 0, 0, 0, 0, 0, 40]
[46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 0, 0, 20, 0, 0, 0, 0, 60]
[57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 0, 20, 20, 0, 0, 0, 0, 80]
[61, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 20, 20, 0, 20, 20, 0, 0, 0, 0, 100]
[63, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 20, 20, 0, 20, 20, 0, 0, 0, 0, 120]
[74, 0, 20, 0, 20, 0, 0, 0, 0, 0, 20, 0, 20, 20, 0, 20, 20, 0, 0, 0, 0, 140]
[81, 0, 20, 0, 20, 0, 0, 0, 0, 0, 20, 0, 20, 20, 0, 20, 20, 0, 20, 0, 0, 160]
[84, 0, 20, 0, 20, 0, 40, 0, 0, 0, 20, 0, 20, 20, 0, 20, 20, 0, 20, 0, 0, 180]
[89, 0, 20, 0, 20, 0, 40, 0, 0, 0, 20, 0, 20, 20, 0, 20, 20, 0, 20, 0, 20, 200]
[108, 0, 20, 0, 20, 0, 40, 0, 0, 0, 20, 0, 20, 20, 0, 20, 40, 0, 20, 0, 20, 220]
[118, 0, 20, 0, 20, 0, 40, 0, 0, 0, 40, 0, 20, 20, 0, 20, 40, 0, 20, 0, 20, 240]
[122, 0, 20, 0, 20, 0, 40, 0, 0, 0, 40, 0, 40, 20, 0, 20, 40, 0, 20, 0, 20, 260]
[142, 0, 20, 0, 20, 0, 40, 0, 40, 0, 40, 0, 40, 20, 0, 20, 40, 0, 20, 0, 20, 280]
[151, 0, 40, 0, 20, 0, 40, 0, 40, 0, 40, 0, 40, 20, 0, 20, 40, 0, 20, 0, 20, 300]
[153, 0, 40, 0, 20, 0, 60, 0, 40, 0, 40, 0, 40, 20, 0, 20, 40, 0, 20, 0, 20, 320]
[160, 0, 40, 0, 20, 0, 60, 0, 40, 0, 40, 0, 40, 20, 0, 20, 40, 0, 20, 0, 40, 340]
[164, 0, 40, 0, 20, 0, 60, 0, 40, 0, 40, 0, 40, 20, 40, 20, 40, 0, 20, 0, 40, 360]
[170, 0, 40, 0, 20, 20, 60, 0, 40, 0, 40, 0, 40, 20, 40, 20, 40, 0, 20, 0, 40, 380]
[173, 0, 40, 0, 20, 20, 60, 0, 40, 0, 40, 20, 40, 20, 40, 20, 40, 0, 20, 0, 40, 400]
[179, 0, 40, 0, 20, 20, 60, 0, 40, 0, 40, 20, 40, 20, 40, 20, 40, 0, 20, 20, 40, 420]
[185, 0, 40, 0, 20, 20, 60, 20, 40, 0, 40, 20, 40, 20, 40, 20, 40, 0, 20, 20, 40, 440]
[197, 0, 40, 0, 20, 20, 60, 20, 40, 0, 40, 20, 40, 20, 40, 20, 40, 0, 60, 20, 40, 460]
[198, 0, 40, 0, 20, 20, 60, 20, 40, 0, 40, 20, 60, 20, 40, 20, 40, 0, 60, 20, 40, 480]
