[41, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[52, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[53, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[54, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[55, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[56, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[57, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[58, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[59, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[61, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[70, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[82, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[83, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[84, 10, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[85, 10, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[86, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[87, 10, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[88, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[91, 10, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[100, 10, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[101, 10, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[103, 10, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[114, 10, 0, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[115, 10, 0, 10, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[116, 10, 0, 10, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[117, 10, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[118, 10, 0, 10, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[119, 10, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[120, 10, 0, 10, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[132, 10, 0, 10, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[133, 10, 0, 10, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[134, 10, 0, 10, 0, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[135, 10, 0, 10, 0, 9, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[136, 10, 0, 10, 0, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[137, 10, 0, 10, 0, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[138, 10, 0, 10, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[139, 10, 0, 10, 0, 9, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[140, 10, 0, 10, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[151, 10, 0, 10, 0, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[162, 10, 0, 10, 0, 9, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[163, 10, 0, 10, 0, 9, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[172, 10, 0, 10, 0, 9, 0, 10, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[174, 10, 0, 10, 0, 9, 0, 10, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[175, 10, 0, 10, 0, 9, 0, 10, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[176, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[183, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[184, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[185, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[186, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[187, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[188, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[189, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[190, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[191, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[222, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[232, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 1, 0, 1, 0, 0, 0, 0, 0]
[233, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 2, 0, 1, 0, 0, 0, 0, 0]
[234, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 3, 0, 1, 0, 0, 0, 0, 0]
[235, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 4, 0, 1, 0, 0, 0, 0, 0]
[236, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 5, 0, 1, 0, 0, 0, 0, 0]
[237, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 6, 0, 1, 0, 0, 0, 0, 0]
[243, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 6, 0, 2, 0, 0, 0, 0, 0]
[248, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 7, 0, 2, 0, 0, 0, 0, 0]
[255, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 7, 0, 3, 0, 0, 0, 0, 0]
[256, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 7, 0, 4, 0, 0, 0, 0, 0]
[257, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 7, 0, 5, 0, 0, 0, 0, 0]
[258, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 7, 0, 6, 0, 0, 0, 0, 0]
[259, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 7, 0, 7, 0, 0, 0, 0, 0]
[260, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 8, 0, 0, 0, 0, 0]
[261, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 9, 0, 0, 0, 0, 0]
[271, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 0, 0, 0, 0]
[272, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 1, 0, 0, 0]
[273, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 2, 0, 0, 0]
[274, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 3, 0, 0, 0]
[286, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 4, 0, 0, 0]
[287, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 5, 0, 0, 0]
[288, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 6, 0, 0, 0]
[289, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 7, 0, 0, 0]
[290, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 8, 0, 0, 0]
[301, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 9, 0, 0, 0]
[313, 10, 0, 10, 0, 9, 0, 10, 0, 5, 0, 10, 0, 8, 0, 10, 0, 9, 0, 1, 0]
[314, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 2, 0]
[315, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 3, 0]
[316, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 4, 0]
[317, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 5, 0]
[318, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 6, 0]
[319, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 7, 0]
[320, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 8, 0]
[321, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 9, 0]
[322, 10, 0, 10, 0, 9, 0, 10, 0, 6, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 0]
[356, 10, 0, 10, 0, 9, 0, 10, 0, 7, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 0]
[369, 10, 0, 10, 0, 9, 0, 10, 0, 8, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 0]
[476, 10, 0, 10, 0, 9, 0, 10, 0, 9, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 0]
[510, 10, 0, 10, 0, 9, 0, 10, 0, 10, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 0]
[538, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 0]
[632, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 1]
[661, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 2]
[667, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 3]
[673, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 8, 0, 10, 0, 9, 0, 10, 4]
[674, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 8, 1, 10, 0, 9, 0, 10, 4]
[679, 10, 0, 10, 0, 10, 0, 10, 0, 10, 0, 10, 1, 8, 1, 10, 1, 9, 0, 10, 4]
[686, 10, 0, 10, 0, 10, 0, 10, 1, 10, 1, 10, 1, 8, 1, 10, 1, 9, 0, 10, 4]
[695, 10, 0, 10, 0, 10, 0, 10, 1, 10, 1, 10, 1, 8, 2, 10, 1, 9, 0, 10, 4]
[699, 10, 0, 10, 0, 10, 0, 10, 2, 10, 2, 10, 1, 8, 2, 10, 1, 9, 0, 10, 4]
[702, 10, 0, 10, 0, 10, 0, 10, 2, 10, 2, 10, 1, 8, 3, 10, 1, 9, 0, 10, 4]
[705, 10, 0, 10, 0, 10, 0, 10, 2, 10, 2, 10, 1, 8, 3, 10, 1, 9, 0, 10, 5]
[705, 10, 0, 10, 0, 10, 0, 10, 3, 10, 3, 10, 1, 8, 3, 10, 1, 9, 0, 10, 5]
