[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[6, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[7, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[8, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[9, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[10, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[42, 10, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[92, 10, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[92, 10, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[93, 10, 0, 0, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[95, 10, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[96, 10, 0, 0, 1, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[96, 10, 0, 0, 1, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[98, 10, 0, 0, 1, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[99, 10, 0, 0, 1, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[99, 10, 0, 0, 1, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[101, 10, 0, 0, 1, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[141, 10, 0, 0, 1, 10, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[153, 10, 0, 0, 2, 10, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[214, 10, 0, 0, 2, 10, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[222, 10, 0, 0, 2, 10, 0, 0, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[274, 10, 0, 0, 2, 10, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[283, 10, 0, 0, 2, 10, 1, 1, 3, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[295, 10, 0, 0, 2, 10, 1, 1, 3, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[304, 10, 0, 0, 2, 10, 2, 1, 3, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[315, 10, 0, 0, 2, 10, 3, 1, 3, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[326, 10, 0, 0, 2, 10, 3, 1, 3, 3, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[327, 10, 0, 0, 2, 10, 3, 1, 3, 3, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[328, 10, 0, 0, 2, 10, 3, 1, 3, 3, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[339, 10, 0, 0, 2, 10, 3, 1, 3, 3, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[340, 10, 0, 0, 2, 10, 3, 1, 3, 3, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[341, 10, 0, 0, 2, 10, 3, 1, 3, 3, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[342, 10, 0, 0, 2, 10, 3, 1, 3, 3, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[352, 10, 0, 0, 2, 10, 3, 1, 3, 4, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[359, 10, 1, 0, 2, 10, 3, 1, 3, 4, 10, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]
[445, 10, 2, 0, 2, 10, 3, 1, 3, 4, 10, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]
[452, 10, 2, 0, 2, 10, 3, 1, 3, 4, 10, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]
[465, 10, 2, 0, 2, 10, 3, 1, 4, 4, 10, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]
[472, 10, 2, 0, 2, 10, 3, 1, 4, 4, 10, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]
[478, 10, 2, 0, 2, 10, 3, 1, 5, 4, 10, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]
[485, 10, 2, 0, 2, 10, 3, 2, 5, 4, 10, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1]
[496, 10, 3, 0, 2, 10, 3, 2, 5, 4, 10, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1]
[499, 10, 3, 0, 2, 10, 3, 2, 5, 4, 10, 1, 1, 1, 1, 1, 0, 1, 0, 2, 1]
[519, 10, 3, 0, 3, 10, 3, 3, 5, 4, 10, 1, 1, 1, 1, 1, 0, 1, 0, 2, 1]
[527, 10, 3, 0, 3, 10, 3, 4, 5, 4, 10, 1, 1, 1, 1, 1, 0, 1, 0, 2, 1]
[566, 10, 3, 0, 3, 10, 3, 4, 5, 4, 10, 1, 1, 2, 2, 1, 0, 1, 0, 2, 1]
[566, 10, 3, 0, 3, 10, 3, 5, 5, 5, 10, 1, 1, 2, 2, 1, 0, 1, 0, 2, 1]
[585, 10, 3, 0, 3, 10, 3, 5, 5, 5, 10, 1, 1, 3, 3, 1, 0, 1, 0, 3, 1]
[614, 10, 3, 0, 3, 10, 3, 5, 5, 5, 10, 2, 1, 3, 3, 1, 0, 1, 0, 3, 1]
[625, 10, 3, 0, 3, 10, 4, 5, 5, 5, 10, 2, 1, 3, 3, 1, 0, 1, 0, 3, 1]
[631, 10, 3, 0, 3, 10, 5, 5, 5, 5, 10, 2, 1, 3, 3, 1, 0, 1, 0, 3, 1]
[680, 10, 3, 0, 3, 10, 6, 6, 5, 5, 10, 2, 1, 3, 3, 1, 0, 1, 0, 3, 1]
[684, 10, 3, 0, 3, 10, 6, 6, 5, 5, 10, 2, 1, 3, 3, 1, 0, 1, 1, 3, 1]
[702, 10, 3, 0, 3, 10, 7, 6, 5, 5, 10, 2, 1, 3, 3, 1, 0, 1, 1, 3, 1]
[705, 10, 3, 0, 3, 10, 7, 6, 5, 5, 10, 3, 1, 3, 3, 1, 0, 1, 1, 3, 1]
[709, 10, 3, 0, 4, 10, 7, 6, 5, 5, 10, 3, 1, 3, 3, 1, 0, 1, 1, 3, 1]
