[67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 20]
[73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 0, 40]
[81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 20, 0, 0, 20, 0, 0, 60]
[87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 20, 20, 0, 20, 0, 0, 80]
[94, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 0, 20, 20, 0, 20, 0, 0, 100]
[95, 0, 0, 0, 0, 0, 20, 0, 0, 20, 0, 0, 20, 0, 0, 20, 20, 0, 20, 0, 0, 120]
[97, 0, 0, 20, 0, 0, 20, 0, 0, 20, 0, 0, 20, 0, 0, 20, 20, 0, 20, 0, 0, 140]
[101, 0, 0, 20, 0, 0, 20, 0, 0, 20, 0, 20, 20, 0, 0, 20, 20, 0, 20, 0, 0, 160]
[110, 0, 0, 20, 0, 0, 20, 0, 0, 20, 0, 20, 20, 0, 20, 20, 20, 0, 20, 0, 0, 180]
[111, 0, 0, 20, 0, 0, 20, 0, 0, 20, 20, 20, 20, 0, 20, 20, 20, 0, 20, 0, 0, 200]
[122, 0, 0, 20, 0, 0, 20, 0, 0, 20, 20, 20, 20, 0, 20, 20, 20, 0, 20, 20, 0, 220]
[132, 0, 20, 20, 0, 0, 20, 0, 0, 20, 20, 20, 20, 0, 20, 20, 20, 0, 20, 20, 0, 240]
[138, 0, 20, 20, 0, 0, 20, 0, 0, 20, 20, 20, 20, 0, 20, 20, 20, 20, 20, 20, 0, 260]
[155, 0, 20, 20, 0, 0, 20, 0, 0, 20, 20, 20, 20, 0, 20, 40, 20, 20, 20, 20, 0, 280]
[163, 0, 20, 20, 0, 0, 20, 0, 0, 20, 20, 20, 20, 40, 20, 40, 20, 20, 40, 20, 0, 320]
[170, 0, 20, 20, 0, 0, 20, 0, 0, 20, 20, 20, 40, 40, 20, 40, 20, 20, 40, 20, 0, 340]
[175, 0, 20, 20, 0, 0, 20, 0, 20, 20, 20, 20, 40, 40, 20, 40, 20, 20, 40, 20, 0, 360]
[191, 0, 20, 40, 0, 0, 20, 0, 20, 20, 20, 20, 40, 40, 20, 40, 20, 20, 40, 20, 0, 380]
[202, 0, 20, 40, 0, 0, 20, 0, 20, 20, 20, 20, 40, 40, 20, 40, 20, 20, 60, 20, 0, 400]
[206, 0, 20, 40, 0, 0, 40, 0, 20, 20, 20, 20, 40, 40, 20, 40, 20, 20, 60, 20, 0, 420]
[210, 0, 40, 40, 0, 0, 40, 0, 20, 20, 20, 20, 40, 40, 20, 40, 20, 20, 60, 20, 0, 440]
[212, 0, 40, 40, 0, 0, 40, 20, 20, 20, 20, 20, 40, 40, 20, 40, 20, 20, 60, 20, 0, 460]
[213, 0, 40, 40, 0, 0, 40, 20, 20, 20, 20, 20, 40, 40, 20, 40, 20, 40, 60, 20, 0, 480]
[224, 0, 40, 40, 0, 0, 40, 20, 20, 20, 20, 20, 40, 40, 40, 40, 20, 40, 60, 20, 0, 500]
[225, 0, 40, 40, 0, 0, 40, 20, 20, 20, 20, 20, 40, 40, 40, 60, 20, 40, 60, 20, 0, 520]
[227, 20, 40, 40, 0, 0, 40, 20, 20, 20, 20, 20, 40, 40, 40, 60, 20, 40, 60, 20, 0, 540]
[234, 20, 40, 40, 0, 0, 40, 20, 20, 20, 20, 40, 40, 40, 40, 60, 20, 40, 60, 20, 0, 560]
[236, 20, 40, 40, 0, 0, 40, 20, 20, 20, 20, 40, 40, 40, 40, 60, 20, 40, 60, 40, 0, 580]
